ST_CASE,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10
370189,0,0,29,0,0,0,0,0,24,0
370190,0,0,0,0,0,0,0,0,0,0
370191,22,0,0,0,0,14,0,0,0,0
370192,33,33,33,33,33,33,33,33,33,33
370193,29,0,9,0,42,21,0,14,0,0
370194,6,47,0,0,0,0,0,0,0,0
370195,0,0,0,0,9,0,0,16,11,46
370196,0,0,0,0,0,0,0,0,0,0
370197,0,0,0,0,0,0,19,0,0,0
370198,0,0,14,0,0,17,0,0,30,0
370199,0,20,0,0,14,0,0,0,0,0
370200,0,0,18,0,0,0,0,19,0,0
370201,18,18,18,18,18,18,18,18,18,18
370202,12,12,12,12,12,12,12,12,12,12
370203,47,0,0,0,0,0,0,0,0,0
370204,0,0,0,0,0,0,0,0,0,17
370205,0,0,0,9,0,0,0,14,0,9
370206,0,0,0,0,0,0,0,0,0,0
370207,29,29,29,29,29,29,29,29,29,29
370208,3,3,3,3,3,16,3,3,3,3
370209,10,10,10,10,10,10,10,10,10,10
370210,25,25,25,25,25,25,25,25,25,25
370211,0,0,0,37,0,0,0,0,0,10
370212,2,2,2,2,2,2,2,2,2,2
370213,0,0,0,0,0,0,0,0,0,0
370214,0,0,0,0,0,0,0,0,0,0
370215,0,0,0,0,0,0,39,0,0,0
370216,0,0,0,25,0,0,0,0,0,0
370217,0,0,0,0,0,0,0,20,0,0
370218,0,7,0,0,0,0,0,0,18,24
370219,16,16,16,16,16,16,16,16,16,16
370220,0,0,0,0,0,0,24,0,0,0
370221,0,0,0,0,0,21,0,0,0,0
370222,0,0,0,0,0,0,0,0,0,17
370223,21,21,21,21,21,21,21,21,21,21
370224,27,0,0,40,0,0,12,0,10,0
370225,0,11,0,0,0,0,0,0,0,0
370226,0,0,0,26,28,0,0,0,0,9
370227,0,0,0,0,0,0,0,0,0,0
370228,0,0,0,0,0,0,0,0,0,0
370229,0,0,0,0,21,0,0,0,0,0
370230,8,8,8,8,8,8,8,8,8,8
370231,9,9,9,9,9,9,9,9,9,9
370232,26,24,0,0,8,0,0,0,19,0
370233,0,0,0,0,26,0,14,0,0,0
370234,0,0,0,0,0,0,0,0,0,0
370235,9,9,9,9,9,9,9,9,9,9
370236,0,0,0,0,0,19,0,7,7,0
370237,0,0,0,15,0,0,0,0,0,0
370238,0,0,0,0,0,0,0,0,0,0
370239,9,2,29,11,25,21,20,0,18,18
370240,0,0,0,0,0,0,0,0,0,0
370241,0,0,0,0,0,0,0,0,0,16
370242,0,0,18,0,0,0,0,0,0,0
370243,0,0,22,15,0,0,0,0,0,0
370244,0,0,0,0,0,0,0,0,0,0
370245,0,0,0,0,0,0,0,0,0,0
370246,15,0,0,0,0,0,6,0,0,16
370247,0,0,0,0,0,0,21,0,0,0
370248,0,18,0,0,0,18,0,0,0,0
370249,0,0,0,0,0,0,0,0,0,0
370250,0,0,0,0,0,0,0,0,0,0
370251,0,0,0,0,0,0,0,0,0,0
370252,0,0,6,0,0,0,0,0,0,28
370253,19,19,19,19,19,19,19,19,19,19
370254,8,28,13,0,22,7,27,0,0,20
370255,0,2,44,0,16,5,30,14,0,13
370256,0,0,0,0,0,0,0,0,0,0
370257,0,0,0,0,0,0,0,0,0,0
370258,11,15,0,11,23,23,18,25,23,15
370259,29,29,29,29,29,29,29,29,29,29
370260,15,15,9,5,0,7,12,21,0,14
370261,0,0,0,0,0,0,0,0,0,0
370262,32,32,32,32,32,32,32,32,32,32
370263,0,0,7,0,0,0,0,0,9,0
370264,0,0,0,0,0,0,9,0,0,0
370265,24,24,24,24,24,24,24,24,24,24
370266,0,0,0,0,0,0,0,0,0,0
370267,0,0,14,0,0,5,18,0,0,0
370268,13,13,13,13,13,13,13,13,13,13
370269,16,16,16,16,16,16,16,16,16,16
370270,0,0,0,0,0,0,0,0,0,0
370271,0,0,0,0,0,0,0,0,0,0
370272,0,17,11,0,15,0,0,0,0,28
370273,17,17,17,17,17,17,17,17,17,17
370274,19,19,19,19,19,19,19,19,19,19
370275,0,0,0,0,0,0,0,0,0,0
370276,3,3,3,3,3,3,3,3,3,3
370277,0,0,0,0,0,0,0,0,0,0
370278,0,0,0,0,0,0,0,0,0,0
370279,0,0,0,0,0,0,0,0,0,0
370280,0,0,0,0,14,8,0,10,11,22
370281,0,0,0,0,0,0,0,0,0,0
370282,0,0,0,0,0,2,23,0,0,0
370283,0,0,0,0,0,0,0,16,0,0
370284,14,0,8,0,13,0,0,0,0,18
370285,0,0,0,0,0,0,0,0,0,0
370286,18,18,18,18,18,18,18,18,18,18
370287,0,0,0,0,0,26,0,0,0,0
370288,12,0,15,24,0,0,0,17,0,0
370289,0,15,10,0,27,0,0,14,0,16
370290,20,0,0,0,0,0,0,34,0,0
370291,0,0,0,0,13,37,0,0,0,0
370292,0,0,0,9,7,0,27,0,0,0
370293,0,0,16,0,17,0,0,0,0,0
370294,0,0,0,0,0,0,0,0,0,0
370295,9,9,9,9,9,9,9,9,9,9
370296,0,0,0,0,0,0,0,9,0,0
370297,19,19,19,19,19,19,19,19,19,19
370298,3,3,3,3,3,3,3,3,3,3
370299,0,0,0,0,0,0,0,0,0,0
370300,0,22,0,0,13,0,0,0,0,0
370301,17,28,21,18,4,0,0,28,16,26
370302,0,22,10,4,0,10,0,12,0,8
370303,0,0,0,0,0,0,0,0,0,0
370304,0,0,3,0,0,0,0,0,0,0
370305,0,8,23,18,19,7,6,26,19,9
370306,0,0,0,0,23,0,0,0,0,27
370307,0,13,0,0,0,0,0,0,0,0
370308,0,0,0,0,0,0,0,18,12,0
370309,0,0,0,0,0,0,0,0,8,0
370310,14,28,0,0,0,0,0,0,0,0
370311,0,0,0,0,0,0,0,0,0,0
370312,0,0,0,0,0,0,0,0,0,0
370313,9,9,9,9,9,9,9,9,9,9
370314,0,0,0,0,0,0,0,0,0,0
370315,0,0,0,0,0,0,0,0,0,0
370316,18,18,18,18,18,18,18,18,18,18
370317,0,7,0,0,0,0,0,0,13,0
370318,0,0,0,0,0,23,0,0,0,0
370319,0,16,0,0,0,0,0,0,0,0
370320,0,0,0,0,0,0,20,0,0,0
370321,0,0,21,21,31,34,13,0,36,14
370322,0,0,0,32,0,0,16,0,0,0
370323,29,0,0,0,16,0,0,0,12,0
370324,11,11,11,11,11,11,11,11,11,11
370325,27,27,27,27,27,27,27,27,27,27
370326,0,0,0,0,0,17,0,0,0,0
370327,0,0,0,0,0,0,0,0,0,0
370328,0,0,12,0,0,0,0,0,0,0
370329,0,0,0,0,0,21,0,0,8,0
370330,0,0,0,17,14,0,0,0,0,25
370331,0,0,0,0,0,0,0,0,0,0
370332,21,12,23,0,5,22,0,4,5,23
370333,13,13,13,13,13,13,13,13,13,13
370334,0,0,0,0,0,0,0,0,0,26
370335,21,21,21,21,21,21,21,21,21,21
370336,20,20,20,20,20,20,20,20,20,20
370337,14,16,22,0,5,9,0,18,4,10
370338,0,0,0,0,0,0,0,0,0,0
370339,0,0,0,0,0,0,0,0,0,0
370340,0,0,0,0,0,0,0,0,0,0
370341,0,0,0,0,0,0,0,0,0,0
370342,0,0,0,15,0,28,0,21,0,0
370343,9,14,29,9,0,4,0,0,9,19
370344,0,0,0,0,0,0,0,0,0,0
370345,0,0,0,0,0,0,0,0,0,0
370346,17,17,17,17,17,17,17,17,17,17
370347,0,0,0,0,0,0,0,0,0,0
370348,11,11,11,11,11,11,11,11,11,11
370349,9,0,0,0,0,26,19,0,0,14
370350,0,0,0,0,0,0,0,0,0,0
370351,0,0,19,0,0,0,0,0,0,0
370352,0,0,0,0,10,0,0,0,0,0
370353,0,0,0,0,16,0,0,14,0,0
370354,0,0,0,0,0,0,0,0,0,0
370355,0,0,0,0,0,0,0,0,0,0
370356,16,16,16,16,16,16,16,16,16,16
370357,25,25,25,25,25,25,25,25,25,25
370358,19,0,9,30,17,0,27,6,27,19
370359,0,0,11,0,0,0,0,0,0,0
370360,0,0,8,0,0,0,0,0,0,0
370361,22,22,22,22,22,22,22,22,22,22
370362,0,0,0,0,0,0,0,0,0,0
370363,0,0,0,0,20,0,0,0,0,0
370364,0,0,0,0,0,0,0,0,8,0
370365,0,0,0,0,60,0,0,0,0,0
370366,17,17,17,17,17,17,17,17,17,17
370367,19,13,9,0,7,0,0,4,0,0
370368,28,22,17,15,15,10,10,23,10,19
370369,0,5,0,0,0,9,0,0,21,0
370370,0,0,19,0,0,0,0,0,0,0
370371,18,18,18,18,18,18,18,18,18,18
370372,0,0,0,30,0,0,0,0,0,0
370373,0,20,0,0,23,17,0,0,0,10
370374,0,0,0,0,21,0,0,0,0,0
370375,6,6,6,6,6,6,6,6,6,6
370376,0,0,0,0,0,0,0,0,0,0
370377,0,0,0,0,0,0,0,0,11,0
370378,0,0,0,19,0,0,0,0,0,0
370379,21,21,21,21,21,21,21,21,21,21
370380,0,0,0,0,20,0,0,0,0,0
370381,0,0,0,0,0,0,0,0,0,0
370382,17,0,25,15,36,0,16,13,8,0
370383,0,0,0,0,21,0,0,0,0,0
370384,0,0,0,0,0,0,0,0,0,0
370385,0,0,0,0,0,0,0,0,0,0
370386,0,0,0,0,0,0,0,0,0,0
370387,0,0,0,10,0,0,0,0,0,0
370388,0,0,0,0,0,0,0,0,0,0
370389,1,1,1,1,1,1,1,1,1,1
370390,16,0,0,10,18,0,12,0,0,0
370391,16,16,16,16,16,16,16,16,16,16
370392,25,21,14,0,0,0,20,7,24,11
370393,0,0,0,0,0,0,0,0,0,0
370394,0,0,17,28,27,6,0,0,0,0
370395,0,0,0,0,0,0,0,0,0,0
370396,20,20,20,20,20,20,20,20,20,20
370397,0,12,0,0,0,0,0,0,5,13
370398,0,0,0,0,0,0,0,0,0,0
370399,0,0,0,0,0,16,0,0,0,0
370400,0,0,0,0,0,0,0,0,0,0
370401,0,0,0,0,11,0,0,0,0,0
370402,31,31,31,31,31,31,31,31,31,31
370403,0,0,0,0,0,0,0,0,0,18
370404,0,0,0,0,0,0,0,0,0,0
370405,0,0,0,0,0,0,0,0,0,0
370406,0,0,0,0,0,0,0,0,0,0
370407,0,0,0,0,0,0,0,0,0,0
370408,0,0,0,0,0,0,0,0,0,0
370409,0,0,0,0,0,0,0,0,0,0
370410,0,0,0,0,0,0,0,0,0,0
370411,0,0,0,27,0,0,0,0,0,0
370412,0,11,14,0,0,22,0,12,20,25
370413,28,28,28,28,28,28,28,28,28,28
370414,12,0,0,0,0,0,0,0,0,0
370415,0,13,0,0,0,0,36,26,0,0
370416,0,0,0,0,0,0,0,0,0,0
370417,0,0,0,0,12,0,0,0,0,0
370418,0,0,0,0,0,0,0,0,0,0
370419,7,7,7,7,7,7,7,7,7,7
370420,0,22,24,0,0,0,37,0,0,0
370421,0,0,0,0,0,0,0,0,0,0
370422,0,0,0,0,0,0,0,0,0,0
370423,13,18,9,24,0,30,10,13,19,13
370424,15,15,15,15,15,15,15,15,15,15
370425,0,0,0,0,0,19,0,0,0,0
370426,0,6,13,0,0,8,0,0,7,0
370427,0,0,14,0,20,0,0,0,0,0
370428,15,15,15,15,15,15,15,15,15,15
370429,21,23,0,18,46,21,0,0,0,0
370430,0,32,0,0,0,0,0,0,3,27
370431,16,16,16,16,16,16,16,16,16,16
370432,0,0,0,0,0,8,0,0,0,0
370433,18,18,18,18,18,18,18,18,18,18
370434,6,6,6,6,6,6,6,6,6,6
370435,19,18,0,0,0,12,7,0,23,29
370436,5,5,5,5,5,5,5,5,5,5
370437,0,9,0,0,0,0,0,0,0,0
370438,0,0,0,13,0,0,13,0,0,0
370439,0,0,0,0,0,0,0,0,0,0
370440,0,0,0,0,0,0,0,0,0,0
370441,18,0,0,0,0,0,0,0,0,0
370442,21,0,18,0,0,0,0,0,0,0
370443,0,0,0,0,0,0,0,0,0,0
370444,0,0,0,0,0,0,0,0,0,0
370445,0,0,0,0,0,0,0,0,0,0
370446,13,13,13,13,13,13,13,13,13,13
370447,25,15,20,0,38,0,0,13,11,0
370448,0,0,0,0,0,0,0,0,0,0
370449,0,0,0,0,0,0,0,0,0,0
370450,37,37,37,37,37,37,37,37,37,37
370451,0,0,0,0,0,0,0,0,0,0
370452,9,0,0,0,0,0,0,0,0,0
370453,7,12,29,10,6,11,9,21,6,10
370454,3,3,3,3,3,3,3,3,3,3
370455,0,0,0,0,0,0,0,0,0,0
370456,0,0,0,0,0,21,15,0,18,0
370457,0,0,0,0,0,0,0,0,0,0
370458,0,0,0,0,0,0,0,0,0,0
370459,26,26,26,26,26,26,26,26,26,26
370460,8,16,0,6,23,24,0,14,22,25
370461,0,0,10,0,0,0,0,0,0,0
370462,0,0,0,0,0,29,0,0,0,0
370463,19,15,16,15,22,5,9,8,21,22
370464,0,0,0,0,0,0,0,0,0,0
370465,0,0,0,0,0,0,0,0,0,0
370466,0,0,0,0,0,0,0,0,0,0
370467,0,0,0,0,0,0,0,0,0,0
370468,21,21,21,21,21,21,21,21,21,21
370469,17,17,17,17,17,17,17,17,17,17
370470,30,30,30,30,30,30,30,30,30,30
370471,0,0,0,0,0,0,0,0,0,0
370472,0,12,0,0,0,0,0,0,0,0
370473,0,0,0,0,0,0,0,0,0,0
370474,28,28,28,28,28,28,28,28,28,28
370475,0,0,0,0,0,0,0,0,0,0
370476,13,10,16,0,12,25,12,36,23,24
370477,0,0,0,0,0,0,0,0,0,0
370478,0,0,0,18,0,14,10,0,0,20
370479,13,3,0,0,0,0,0,0,0,0
370480,7,11,26,17,30,27,26,17,25,14
370481,19,19,19,19,19,19,19,19,19,19
370482,18,0,0,8,0,0,0,0,20,0
370483,0,0,0,0,0,0,0,0,0,0
370484,8,8,8,8,8,8,8,8,8,8
370485,25,6,24,0,0,18,5,19,4,16
370486,6,6,6,6,6,6,6,6,6,6
370487,21,21,21,21,21,21,21,21,21,21
370488,0,0,0,0,0,0,0,0,0,0
370489,0,0,0,0,0,21,0,0,32,0
370490,0,0,0,0,12,0,0,0,0,0
370491,0,0,0,0,0,0,6,0,0,0
370492,0,0,0,0,10,0,0,0,13,0
370493,10,0,30,8,15,21,19,30,0,15
370494,0,0,0,0,0,0,0,0,0,0
370495,0,0,0,18,0,0,0,0,0,0
370496,0,11,0,0,10,0,0,0,0,0
370497,0,0,0,0,0,0,0,5,0,0
370498,0,0,0,0,0,0,0,0,0,0
370499,9,0,0,0,0,0,0,0,0,0
370500,0,0,0,0,0,0,0,0,0,0
370501,0,0,0,0,0,0,0,0,0,0
370502,33,0,0,27,0,17,0,0,9,32
370503,0,0,0,0,0,0,0,0,6,0
370504,13,13,13,13,13,13,13,13,13,13
370505,0,0,0,0,0,0,0,19,0,0
370506,0,17,0,0,0,0,0,0,0,0
370507,16,0,0,4,7,0,0,0,0,0
370508,0,0,10,0,0,0,0,16,0,14
370509,0,7,3,0,16,0,19,0,9,13
370510,0,0,0,0,0,0,0,0,0,0
370511,17,0,0,0,0,10,0,0,16,0
370512,0,0,0,0,0,0,0,0,0,0
370513,0,0,0,0,0,0,0,0,0,0
370514,0,0,0,0,0,0,0,0,0,0
370515,12,0,0,0,0,0,0,62,0,0
370516,0,0,0,10,40,0,0,0,0,0
370517,19,19,19,19,19,19,19,19,19,19
370518,17,26,0,0,12,0,0,0,0,29
370519,0,12,0,16,0,0,0,0,0,0
370520,0,0,0,14,32,0,0,0,0,0
370521,24,0,9,0,0,0,0,0,0,0
370522,15,29,0,12,16,10,12,0,0,4
370523,19,0,0,0,26,14,11,19,7,0
370524,7,7,7,7,7,7,7,7,7,7
370526,0,0,0,0,0,0,0,0,0,0
370527,27,0,0,0,0,0,16,0,0,19
370528,0,0,0,27,0,0,16,8,0,0
370529,0,0,0,26,0,6,0,0,0,0
370530,0,0,0,0,0,0,14,0,0,0
370531,0,0,0,0,0,0,0,0,0,0
370532,15,15,0,18,30,32,14,33,15,21
370533,25,25,25,25,25,25,25,25,25,25
370534,0,0,0,24,0,0,11,0,14,19
370535,0,0,0,0,0,0,0,0,0,0
370536,12,12,12,12,12,12,12,12,12,12
370537,18,18,18,18,18,18,18,18,18,18
370538,9,9,9,9,9,9,9,9,9,9
370539,0,0,0,0,0,0,0,0,0,0
370540,0,0,0,0,0,0,0,0,0,0
370541,18,18,18,18,18,18,18,18,18,18
370542,0,0,0,0,0,0,0,0,0,0
370543,9,9,9,9,9,9,9,9,9,9
370544,0,0,0,0,0,13,0,0,0,0
370545,0,0,0,0,0,0,0,0,0,0
370546,0,0,0,0,0,0,0,0,0,0
370547,5,5,5,5,5,5,5,5,5,5
370548,0,0,0,0,0,0,0,0,0,0
370549,0,0,22,0,0,0,0,0,0,0
370550,16,17,14,14,34,11,0,14,31,19
370551,0,27,0,0,0,0,0,0,51,0
370552,0,0,0,0,0,0,0,19,0,0
370553,0,15,10,16,0,9,6,0,10,0
370554,0,0,0,0,0,0,0,20,0,0
370555,25,0,0,0,0,0,0,0,0,0
370556,19,19,19,19,19,19,19,19,19,19
370557,36,0,0,0,0,26,32,24,0,0
370558,0,0,13,0,0,0,0,13,0,31
370559,0,0,0,0,0,0,0,0,0,0
370560,0,0,0,0,15,0,0,0,5,0
370561,0,0,0,0,0,0,0,0,0,0
370562,0,8,25,0,0,18,0,0,0,20
370563,0,0,0,0,0,0,0,0,0,0
370564,0,0,0,0,0,0,0,0,0,0
370565,30,0,5,17,18,15,24,14,8,16
370566,0,0,11,0,0,0,0,0,0,0
370567,12,12,12,12,12,12,12,12,12,12
370568,0,0,0,0,0,0,0,0,0,0
370569,0,34,22,16,0,0,0,0,0,0
370570,0,0,33,0,11,0,0,0,15,0
370571,11,11,11,11,11,11,11,11,11,11
370572,14,14,14,14,14,14,14,14,14,14
370573,14,14,14,14,14,14,14,14,14,14
370574,0,0,0,0,0,0,0,0,0,35
370575,9,12,0,0,0,0,0,0,0,0
370576,0,7,17,14,14,9,0,0,0,15
370577,0,0,0,0,0,0,25,0,0,0
370578,0,0,0,0,0,0,0,0,0,0
370579,0,0,24,0,0,0,0,0,0,0
370580,0,0,0,0,10,0,0,13,0,0
370581,9,9,9,9,9,9,9,9,9,9
370582,0,0,0,0,0,17,0,0,0,0
370583,0,0,11,0,0,0,25,0,0,0
370584,0,0,0,0,0,0,0,10,15,21
370585,0,0,0,0,0,0,0,0,0,0
370586,20,6,10,0,0,6,0,0,0,15
370587,0,7,0,0,0,0,16,0,0,0
370588,0,0,0,26,0,0,0,0,0,0
370589,21,21,21,21,21,21,21,21,21,21
370590,18,18,18,18,18,18,18,18,18,18
370591,30,0,0,0,0,0,0,0,0,0
370592,0,0,0,0,0,0,0,0,0,0
370593,0,0,0,0,0,0,0,0,0,14
370594,0,20,6,19,7,0,10,21,16,10
370595,21,14,0,0,0,21,0,0,0,0
370596,7,11,7,7,7,7,17,7,7,13
370597,0,0,0,0,0,0,0,4,5,0
370598,23,18,0,0,0,0,14,15,0,6
370599,0,0,0,0,0,0,0,0,0,0
370600,0,0,0,0,0,0,0,0,0,0
370601,0,0,3,0,0,0,0,0,0,0
370602,8,8,8,8,8,8,8,8,8,8
370603,0,0,0,0,0,0,0,0,0,32
370604,0,7,15,0,0,3,17,21,12,0
370605,10,10,10,10,10,10,10,10,10,10
370606,0,0,0,0,0,0,0,0,0,0
370607,0,0,15,0,0,0,0,5,0,22
370608,0,0,0,0,14,0,0,0,0,0
370609,0,0,0,0,0,0,0,0,0,0
370610,15,13,21,10,0,0,47,0,14,0
370611,0,8,0,0,0,0,0,0,0,0
370612,0,30,12,0,0,0,0,42,0,0
370613,17,17,17,17,17,17,17,17,17,17
370614,0,0,22,0,0,0,0,0,0,0
370615,12,26,0,0,0,0,0,0,12,0
370616,0,0,0,0,0,0,0,0,0,0
370617,0,0,0,0,0,21,17,0,0,0
370618,0,0,0,0,0,0,0,0,0,0
370619,13,13,13,13,13,13,13,13,13,13
370620,11,15,15,26,19,3,16,25,0,14
370621,0,13,0,0,34,18,0,0,0,0
370622,0,0,0,11,0,0,13,0,0,0
370623,19,15,19,10,30,21,13,19,12,19
370624,0,0,0,0,0,0,0,0,0,0
370625,18,13,20,10,18,9,0,18,13,24
370626,9,9,9,9,9,9,9,9,9,9
370627,7,7,7,7,7,7,7,7,7,7
370628,25,22,7,0,20,26,0,0,14,0
370629,0,0,0,9,26,0,0,0,0,6
370630,34,18,0,25,0,0,0,24,11,0
370631,0,0,0,0,0,0,0,0,0,0
370632,25,25,25,25,25,25,25,25,25,25
370633,0,0,0,0,0,0,0,11,10,0
370634,26,6,0,38,16,8,7,5,5,27
370635,21,21,21,21,21,21,21,21,21,21
370636,0,0,0,0,0,0,0,0,0,0
370637,0,0,0,0,6,0,0,7,14,0
370638,21,0,0,0,0,0,20,0,0,0
370639,0,0,0,0,0,0,0,0,0,0
370640,0,0,0,0,0,0,0,0,0,0
370641,12,12,12,14,12,12,12,12,12,12
370642,0,0,0,0,0,0,0,0,0,0
370643,0,0,0,0,0,0,0,0,0,0
370644,7,7,7,7,7,7,7,7,7,7
370645,27,0,0,0,0,5,0,0,0,0
370646,0,0,0,5,23,0,0,0,0,0
370647,0,0,0,0,7,23,0,0,0,0
370648,22,22,22,22,22,22,22,22,22,22
370649,0,0,0,0,0,0,0,0,0,5
370650,0,0,0,0,0,0,0,0,0,0
370651,0,0,0,0,0,0,0,0,0,0
370652,0,0,0,0,0,0,0,0,0,14
370653,17,0,0,10,0,0,15,8,0,0
370654,0,8,0,0,0,0,0,0,0,0
370655,8,25,8,8,8,8,8,8,8,8
370656,17,14,14,30,13,28,22,21,20,2
370658,0,0,16,0,0,0,0,0,0,0
370659,11,0,6,0,0,0,25,0,0,0
370660,13,13,13,13,13,13,13,13,13,13
370661,0,0,0,0,0,0,0,18,0,0
370662,0,0,0,0,0,0,0,0,0,0
370663,19,0,0,0,0,0,0,0,0,0
370664,0,0,0,0,0,3,0,0,0,0
370665,0,0,0,0,0,12,29,0,0,9
370666,7,45,10,22,18,0,17,22,26,15
370667,0,0,0,0,0,0,0,0,0,0
370668,13,13,20,13,13,19,13,13,13,13
370669,0,0,0,0,0,0,0,0,0,0
370670,6,6,6,6,6,6,6,6,6,6
370671,0,0,0,0,0,19,35,0,0,0
370672,13,13,13,13,13,13,13,13,13,13
370673,0,0,0,0,0,0,0,0,0,0
370674,0,0,0,0,0,0,0,0,0,0
370675,20,21,22,27,21,23,6,26,35,16
370676,10,10,10,10,10,10,10,10,10,10
370677,0,0,0,0,0,0,0,0,0,0
370678,19,19,19,19,19,19,19,19,19,19
370679,0,0,0,0,19,0,0,14,0,30
370680,0,28,0,0,0,0,24,0,0,0
370681,18,35,18,18,20,18,18,18,18,18
370682,15,15,15,15,15,15,15,15,15,15
370683,7,7,7,7,7,7,7,7,7,7
370684,0,0,11,0,0,0,0,0,0,0
370685,13,13,13,13,13,13,13,13,13,13
370686,18,18,18,18,18,18,18,18,18,18
370687,0,0,0,0,0,0,0,0,0,0
370688,0,0,0,0,0,0,0,0,0,0
370689,20,20,20,20,20,20,20,20,20,20
370690,0,0,0,0,0,0,0,0,0,0
370691,0,24,0,0,0,0,0,0,0,9
370692,0,22,0,7,11,0,6,31,11,7
370693,0,0,0,0,0,0,0,0,0,0
370694,0,0,0,0,0,0,0,0,0,0
370695,0,0,0,0,0,0,0,15,0,0
370696,0,0,0,6,6,0,0,0,0,0
370697,26,26,26,26,26,26,26,26,26,26
370698,11,0,0,0,0,0,0,0,0,0
370699,0,0,0,12,0,0,36,0,14,0
370700,16,0,0,31,0,0,0,0,0,21
370701,0,0,0,0,0,0,0,0,0,0
370702,11,11,11,11,11,11,11,11,11,11
370703,0,0,40,0,47,14,0,55,49,0
370704,0,0,0,0,0,0,33,0,0,0
370705,26,26,26,26,26,26,26,26,26,26
370706,26,26,26,26,26,26,26,26,26,26
370707,2,2,2,2,2,2,2,2,2,2
370708,0,0,0,0,0,0,0,0,0,0
370709,4,4,4,4,4,4,23,4,4,4
370710,20,29,26,12,0,26,9,11,0,19
370711,0,0,0,0,0,0,0,0,0,0
370712,13,0,0,20,21,0,32,0,15,17
370713,35,0,0,0,9,0,0,0,0,0
370714,0,0,0,0,0,0,0,0,0,0
370715,2,2,2,2,2,2,21,2,2,2
370716,24,24,24,24,24,24,24,24,24,24
370717,9,6,0,15,0,13,0,9,0,24
370718,0,0,0,0,0,0,0,0,0,0
370719,0,0,15,0,0,0,0,0,0,0
370720,0,11,0,0,0,28,0,33,0,0
370721,12,25,0,0,10,9,0,16,13,0
370722,0,0,0,0,0,0,0,0,0,0
370723,0,4,14,0,0,11,13,12,0,34
370724,0,12,15,8,0,0,14,0,37,13
370725,0,0,0,0,0,0,0,0,0,0
370726,20,0,0,0,7,0,0,0,0,4
370727,24,0,2,0,0,14,14,0,0,0
370728,0,0,0,0,0,0,0,0,0,0
370729,0,6,0,0,0,13,6,0,0,0
370730,0,0,15,0,0,0,0,0,0,0
370731,18,18,18,18,18,18,18,18,18,18
370732,21,21,21,21,21,21,21,21,21,21
370733,0,0,0,0,0,0,0,0,0,0
370734,7,17,8,3,21,12,16,15,17,18
370735,12,12,12,12,12,12,12,12,12,12
370736,0,0,0,0,0,0,0,0,0,0
370737,21,21,23,21,21,21,21,21,21,21
370738,0,0,0,0,11,0,0,16,0,15
370739,0,0,0,0,0,0,0,0,0,0
370740,0,0,0,0,0,0,0,0,0,0
370741,26,26,26,26,26,26,26,26,26,26
370742,0,0,0,0,0,0,0,0,0,9
370743,0,9,27,13,22,3,0,15,20,0
370744,0,0,0,10,0,0,0,0,0,0
370745,0,22,0,26,13,0,0,32,14,0
370746,23,23,23,23,23,23,23,23,23,23
370747,3,16,14,2,0,7,23,25,2,0
370748,0,0,26,0,0,0,15,7,16,10
370749,0,0,9,2,0,0,0,0,0,0
370750,9,9,9,9,9,9,9,9,9,9
370751,0,0,0,0,0,0,0,17,0,0
370752,0,0,0,0,0,0,0,13,0,0
370753,0,17,0,19,0,0,16,0,0,0
370754,14,18,19,30,0,32,36,0,0,0
370755,0,16,0,0,0,0,0,0,0,0
370756,0,0,0,0,0,0,0,0,0,0
370757,0,0,0,0,24,0,0,0,0,0
370758,0,23,0,7,0,0,0,0,0,17
370759,0,9,0,0,0,0,0,0,0,0
370760,0,0,0,0,0,0,0,0,0,0
370761,19,19,19,19,19,19,19,19,19,19
370762,0,0,23,17,0,0,0,0,0,19
370763,0,0,0,0,0,0,0,0,0,8
370764,0,0,0,34,0,0,0,0,0,0
370765,0,0,21,0,0,0,0,8,0,0
370766,0,0,0,0,0,0,0,0,5,0
370767,0,0,0,21,0,0,0,0,0,0
370768,0,0,0,0,0,0,0,0,0,0
370769,0,25,29,12,0,17,0,0,0,15
370770,0,0,0,0,0,18,0,0,0,0
370771,0,0,0,0,0,0,0,31,0,0
370772,0,0,4,0,0,17,0,0,0,0
370773,0,0,0,0,0,0,0,0,0,0
370774,0,0,0,0,0,0,0,0,11,0
370775,0,0,0,0,0,0,0,0,0,0
370776,0,0,0,0,7,0,5,0,0,0
370777,15,15,15,15,15,15,15,15,15,15
370778,0,0,0,0,11,17,0,13,32,14
370779,0,0,0,0,0,0,0,0,0,0
370780,0,0,0,5,0,0,0,0,0,0
370781,0,18,0,0,0,0,0,0,0,0
370782,0,16,0,30,0,11,12,3,26,25
370783,0,17,15,19,0,17,22,8,0,0
370784,0,0,0,0,0,0,0,0,0,0
370785,0,0,19,0,9,0,0,0,0,0
370786,9,9,9,9,9,9,9,9,9,9
370787,27,0,0,0,0,0,0,0,0,0
370788,0,0,0,0,11,0,0,0,0,0
370789,3,0,0,0,0,0,0,0,0,37
370790,0,0,0,0,0,0,0,0,0,0
370791,0,0,0,0,0,0,0,0,0,0
370792,6,6,6,6,6,6,6,6,6,6
370793,0,0,0,0,0,0,0,0,0,0
370794,24,24,24,24,24,24,24,24,24,24
370795,12,21,22,0,45,10,16,12,20,29
370796,0,0,0,0,0,0,0,0,0,0
370797,0,0,0,0,0,0,0,0,0,0
