STATE,ST_CASE,YEAR,MONTH,DAY,DAY_WEEK,HOUR,MINUTE,LATITUDE,LONGITUD,TWAY_ID,TWAY_ID2,ROUTE,FUNC_SYS,FUNC_SYSNAME,RUR_URB,RUR_URBNAME,RELJCT1,RELJCT1NAME,TYP_INT,TYP_INTNAME,REL_ROAD,REL_ROADNAME,LGT_COND,LGT_CONDNAME,WEATHER,WEATHERNAME,HARM_EV,HARM_EVNAME,MAN_COLL,MAN_COLLNAME,SP_JUR,SP_JURNAME,NHS,NHSNAME,RD_OWNER,RD_OWNERNAME,PEDS,FATALS,PERSONS,VE_TOTAL,COUNTY,COUNTYNAME,CITY,CITYNAME
4,40093,2019,2,13,4,20,36,32.251075,-110.9719667,N STONE AVE,,6,4,Minor Arterial,2,Urban,0,No,1,Not an Intersection,1,On Roadway,3,Dark - Lighted,1,Clear,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40118,2019,2,28,5,7,34,32.19956389,-110.99035,W SILVERLAKE RD W 29TH ST,S COTTONWOOD LN,6,4,Minor Arterial,2,Urban,0,No,3,T-Intersection,1,On Roadway,1,Daylight,1,Clear,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,2,1,19,PIMA (19),530,TUCSON
4,40138,2019,3,11,2,19,13,32.29678611,-110.9784944,SR-77 ORACLE RD,,3,3,Principal Arterial - Other,2,Urban,0,No,1,Not an Intersection,1,On Roadway,2,Dark - Not Lighted,10,Cloudy,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,1,This section IS ON the NHS,1,State Highway Agency,1,1,5,1,19,PIMA (19),530,TUCSON
4,40155,2019,3,26,3,21,57,32.24335556,-110.8601861,PIMA ST E,ROOK AVE N,6,4,Minor Arterial,2,Urban,0,No,3,T-Intersection,1,On Roadway,3,Dark - Lighted,1,Clear,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40158,2019,3,27,4,21,31,32.14628611,-110.9776306,12TH AVE,CALLE RAMONA,6,4,Minor Arterial,2,Urban,0,No,3,T-Intersection,1,On Roadway,3,Dark - Lighted,1,Clear,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40228,2019,4,1,2,19,55,32.13783611,-110.9775806,12TH AVE S,,6,4,Minor Arterial,2,Urban,0,No,1,Not an Intersection,1,On Roadway,3,Dark - Lighted,1,Clear,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40229,2019,4,2,3,3,47,32.23624722,-110.8854139,SPEEDWAY BLD,,6,3,Principal Arterial - Other,2,Urban,0,No,1,Not an Intersection,1,On Roadway,3,Dark - Lighted,1,Clear,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40264,2019,4,18,5,14,18,32.23565278,-110.8576639,SPEEDWAY BLVD,WILMOT RD,6,3,Principal Arterial - Other,2,Urban,0,No,2,Four-Way Intersection,1,On Roadway,1,Daylight,1,Clear,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40324,2019,5,7,3,20,6,32.254625,-110.9609583,1ST AVE,,6,3,Principal Arterial - Other,2,Urban,0,No,1,Not an Intersection,1,On Roadway,3,Dark - Lighted,1,Clear,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,2,1,19,PIMA (19),530,TUCSON
4,40327,2019,5,8,4,21,15,32.19191944,-110.8560472,GOLF LINKS RD,,6,2,Principal Arterial - Other Freeways and Expressways,2,Urban,0,No,1,Not an Intersection,1,On Roadway,3,Dark - Lighted,1,Clear,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,1,This section IS ON the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40362,2019,6,10,2,21,50,32.275175,-110.9779861,SR-77,SIMMONS RD,3,3,Principal Arterial - Other,2,Urban,0,No,3,T-Intersection,4,On Roadside,3,Dark - Lighted,1,Clear,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,1,This section IS ON the NHS,1,State Highway Agency,2,2,1,2,19,PIMA (19),530,TUCSON
4,40365,2019,6,13,5,23,41,32.20704444,-110.8867028,22ND ST,,6,3,Principal Arterial - Other,2,Urban,0,No,1,Not an Intersection,1,On Roadway,3,Dark - Lighted,1,Clear,15,Non-Motorist on Personal Conveyance,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,2,1,19,PIMA (19),530,TUCSON
4,40367,2019,6,17,2,23,10,32.23576389,-110.9778972,SPEEDWAY BLVD,MAIN AVE,6,4,Minor Arterial,2,Urban,0,No,2,Four-Way Intersection,1,On Roadway,3,Dark - Lighted,1,Clear,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40380,2019,6,27,5,15,50,32.26472778,-110.9779639,SR-77,FORT LOWELL RD,3,3,Principal Arterial - Other,2,Urban,0,No,2,Four-Way Intersection,1,On Roadway,1,Daylight,1,Clear,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,1,This section IS ON the NHS,1,State Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40484,2019,7,12,6,23,1,32.22095556,-110.8460472,BROADWAY BLVD,,6,3,Principal Arterial - Other,2,Urban,0,No,1,Not an Intersection,1,On Roadway,3,Dark - Lighted,1,Clear,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,2,2,19,PIMA (19),530,TUCSON
4,40531,2019,7,17,4,7,56,32.26480278,-110.9656028,FORT LOWELL RD,GERONIMO AVE,6,4,Minor Arterial,2,Urban,0,No,2,Four-Way Intersection,1,On Roadway,1,Daylight,10,Cloudy,9,Pedalcyclist,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40540,2019,7,31,4,4,0,32.24596389,-110.9864389,FAIRVIEW AVE,,9,99,Unknown,2,Urban,0,No,1,Not an Intersection,1,On Roadway,6,Dark - Unknown Lighting,99,Reported as Unknown,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,99,Unknown,1,1,1,1,19,PIMA (19),530,TUCSON
4,40554,2019,8,5,2,22,7,32.23851111,-110.971825,STONE AVE,MABLE ST,6,3,Principal Arterial - Other,2,Urban,0,No,3,T-Intersection,1,On Roadway,3,Dark - Lighted,2,Rain,15,Non-Motorist on Personal Conveyance,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,2,2,19,PIMA (19),530,TUCSON
4,40559,2019,8,9,6,20,26,32.18061944,-110.9551667,BENSON HWY,,6,5,Major Collector,2,Urban,0,No,1,Not an Intersection,1,On Roadway,2,Dark - Not Lighted,10,Cloudy,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,4,1,19,PIMA (19),530,TUCSON
4,40568,2019,8,17,7,0,3,32.25568056,-110.9609806,1ST AVE,,6,3,Principal Arterial - Other,2,Urban,0,No,1,Not an Intersection,1,On Roadway,3,Dark - Lighted,1,Clear,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,4,2,19,PIMA (19),530,TUCSON
4,40579,2019,8,25,1,19,42,32.26746667,-110.9950556,FLOWING WELLS RD,,6,4,Minor Arterial,2,Urban,0,No,1,Not an Intersection,1,On Roadway,3,Dark - Lighted,1,Clear,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40608,2019,9,16,2,16,7,32.25035833,-110.9697611,GRANT RD,ESTRELLA AVE,7,3,Principal Arterial - Other,2,Urban,0,No,3,T-Intersection,1,On Roadway,1,Daylight,10,Cloudy,9,Pedalcyclist,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,2,1,19,PIMA (19),530,TUCSON
4,40615,2019,9,24,3,5,49,32.16546111,-110.968175,6TH AVE,OKLAHOMA ST,6,3,Principal Arterial - Other,2,Urban,0,No,3,T-Intersection,1,On Roadway,3,Dark - Lighted,2,Rain,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40643,2019,9,21,7,22,25,32.25060556,-110.9017528,GRANT RD,,6,3,Principal Arterial - Other,2,Urban,0,No,1,Not an Intersection,1,On Roadway,3,Dark - Lighted,1,Clear,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40644,2019,9,23,2,21,6,32.17788056,-110.9926028,SR-86,,3,3,Principal Arterial - Other,2,Urban,0,No,1,Not an Intersection,1,On Roadway,2,Dark - Not Lighted,2,Rain,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,1,State Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40679,2019,10,1,3,12,43,32.2211,-110.8345861,BROADWAY BLVD,AVENIDA DE LA VISTA,6,3,Principal Arterial - Other,2,Urban,0,No,2,Four-Way Intersection,1,On Roadway,1,Daylight,1,Clear,9,Pedalcyclist,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40680,2019,10,3,5,5,57,32.27407778,-110.961075,1ST AVE,,6,3,Principal Arterial - Other,2,Urban,0,No,1,Not an Intersection,1,On Roadway,4,Dawn,1,Clear,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40702,2019,10,12,7,18,43,32.13397222,-110.9688556,VALENCIA RD,,6,3,Principal Arterial - Other,2,Urban,0,No,1,Not an Intersection,1,On Roadway,1,Daylight,1,Clear,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,1,This section IS ON the NHS,4,City or Municipal Highway Agency,1,1,2,1,19,PIMA (19),530,TUCSON
4,40704,2019,10,12,7,22,7,32.23611667,-110.9133722,SPEEDWAY BLVD,,6,3,Principal Arterial - Other,2,Urban,0,No,1,Not an Intersection,1,On Roadway,3,Dark - Lighted,1,Clear,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40708,2019,10,14,2,19,22,32.17791389,-110.951,AJO WAY,,6,3,Principal Arterial - Other,2,Urban,0,No,1,Not an Intersection,1,On Roadway,2,Dark - Not Lighted,1,Clear,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40729,2019,10,31,5,7,14,32.16326111,-110.9408167,IRVINGTON RD,GREENWAY DR S,6,3,Principal Arterial - Other,2,Urban,0,No,2,Four-Way Intersection,1,On Roadway,1,Daylight,1,Clear,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,1,This section IS ON the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40765,2019,11,1,6,18,22,32.16331111,-110.9450889,IRVINGTON RD,,6,3,Principal Arterial - Other,1,Rural,0,No,1,Not an Intersection,1,On Roadway,2,Dark - Not Lighted,1,Clear,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,1,This section IS ON the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40792,2019,11,15,6,3,9,32.20168333,-110.95615,27TH AVE,PARK AVE,6,4,Minor Arterial,2,Urban,0,No,3,T-Intersection,1,On Roadway,3,Dark - Lighted,1,Clear,9,Pedalcyclist,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40801,2019,11,18,2,12,48,32.20654167,-110.8296333,22ND ST,,6,3,Principal Arterial - Other,2,Urban,0,No,1,Not an Intersection,1,On Roadway,1,Daylight,1,Clear,9,Pedalcyclist,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,2,1,19,PIMA (19),530,TUCSON
4,40808,2019,11,22,6,2,32,32.22146389,-110.9438389,CAMPBELL AVE,BROADWAY BLVD,6,3,Principal Arterial - Other,2,Urban,0,No,2,Four-Way Intersection,1,On Roadway,3,Dark - Lighted,10,Cloudy,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40810,2019,11,22,6,17,44,32.22487778,-110.8238333,PANTANO RD,CENTREPARK DR,6,4,Minor Arterial,2,Urban,0,No,3,T-Intersection,1,On Roadway,3,Dark - Lighted,1,Clear,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40820,2019,11,30,7,2,41,32.222075,-110.9674528,CONGRESS ST,,8,3,Principal Arterial - Other,2,Urban,0,No,1,Not an Intersection,1,On Roadway,3,Dark - Lighted,1,Clear,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,1,This section IS ON the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40865,2019,12,12,5,19,39,32.27935556,-110.9600111,ROGER RD,,6,4,Minor Arterial,2,Urban,0,No,1,Not an Intersection,1,On Roadway,2,Dark - Not Lighted,1,Clear,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40878,2019,12,22,1,15,59,32.17785278,-110.9319861,AJO WAY,FORGEUS AVE,6,3,Principal Arterial - Other,2,Urban,0,No,2,Four-Way Intersection,1,On Roadway,1,Daylight,1,Clear,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,2,2,19,PIMA (19),530,TUCSON
4,40918,2019,12,3,3,23,3,32.22610833,-111.0010778,ANKLAM RD,TUMAMOC HILL RD,6,5,Major Collector,2,Urban,0,No,3,T-Intersection,1,On Roadway,2,Dark - Not Lighted,1,Clear,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40002,2020,1,1,4,6,15,32.31210556,-111.012016670,CR-LA CHOLLA BLVD,,4,3,Principal Arterial - Other,2,Urban,0,No,1,Not an Intersection,1,On Roadway,2,Dark - Not Lighted,1,Clear,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,2,County Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40010,2020,1,6,2,20,6,32.13503333,-111.028836110,CR-CARDINAL AVE,,4,4,Minor Arterial,2,Urban,0,No,1,Not an Intersection,1,On Roadway,2,Dark - Not Lighted,1,Clear,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,2,County Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40034,2020,1,29,4,20,1,32.19957778,-110.959197220,SILVERLAKE RD,EUCLID AVEE,6,4,Minor Arterial,2,Urban,0,No,2,Four-Way Intersection,1,On Roadway,3,Dark - Lighted,1,Clear,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40060,2020,2,21,6,21,57,32.20367222,-110.979647220,I-10,,1,1,Interstate,2,Urban,0,No,1,Not an Intersection,1,On Roadway,3,Dark - Lighted,10,Cloudy,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,1,This section IS ON the NHS,1,State Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40084,2020,3,20,6,16,38,32.27218889,-110.943833330,CAMPBELL AVE,PRINCE RD,6,3,Principal Arterial - Other,2,Urban,0,No,2,Four-Way Intersection,1,On Roadway,1,Daylight,1,Clear,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40113,2020,1,19,1,13,23,32.27206667,-110.961066670,PRINCE RD,1ST AVE,6,3,Principal Arterial - Other,2,Urban,0,No,4,Y-Intersection,1,On Roadway,1,Daylight,1,Clear,12,Motor Vehicle In-Transport,6,Angle,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,2,2,19,PIMA (19),530,TUCSON
4,40114,2020,1,21,3,6,22,32.25025833,-110.972794440,GRANT RD,,6,3,Principal Arterial - Other,2,Urban,0,No,1,Not an Intersection,1,On Roadway,2,Dark - Not Lighted,2,Rain,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40148,2020,2,26,4,20,13,32.13389444,-111.000130560,VALENICA RD,,6,3,Principal Arterial - Other,2,Urban,0,No,1,Not an Intersection,1,On Roadway,3,Dark - Lighted,1,Clear,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40176,2020,4,1,4,18,37,32.29174167,-111.249513890,CR-MANVILLE  RD,,4,6,Minor Collector,1,Rural,0,No,1,Not an Intersection,1,On Roadway,5,Dusk,1,Clear,9,Pedalcyclist,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,2,County Highway Agency,1,1,2,1,19,PIMA (19),530,TUCSON
4,40187,2020,4,8,4,19,16,32.23601667,-110.806802780,CAMINO SECO N,,6,4,Minor Arterial,2,Urban,0,No,1,Not an Intersection,1,On Roadway,2,Dark - Not Lighted,1,Clear,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40192,2020,4,14,3,8,1,32.18142778,-110.968308330,6TH AVE,VETERANS BLVD,6,3,Principal Arterial - Other,2,Urban,0,No,2,Four-Way Intersection,1,On Roadway,1,Daylight,1,Clear,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40206,2020,3,7,7,17,45,32.17405556,-110.948513890,BENSON HWY,,6,5,Major Collector,2,Urban,0,No,1,Not an Intersection,1,On Roadway,1,Daylight,1,Clear,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40219,2020,3,30,2,5,50,99.99990000,999.999900000,I-10,,1,1,Interstate,1,Rural,0,No,1,Not an Intersection,1,On Roadway,2,Dark - Not Lighted,1,Clear,9,Pedalcyclist,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,1,This section IS ON the NHS,1,State Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40255,2020,5,22,6,1,5,32.15968889,-111.030005560,CR-IRVINGTON RD,,4,4,Minor Arterial,2,Urban,0,No,1,Not an Intersection,1,On Roadway,2,Dark - Not Lighted,1,Clear,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,2,County Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40266,2020,5,27,4,20,18,32.08575278,-111.290663890,SR-86,,3,4,Minor Arterial,1,Rural,0,No,1,Not an Intersection,1,On Roadway,2,Dark - Not Lighted,1,Clear,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,1,State Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40272,2020,2,16,1,0,57,32.14865000,-110.980591670,DREXEL RD,HOLLADAY RD,6,5,Major Collector,2,Urban,0,No,3,T-Intersection,1,On Roadway,2,Dark - Not Lighted,1,Clear,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40303,2020,4,29,4,19,15,32.32318056,-111.034005560,CR-ORANGE GROVE RD,,4,3,Principal Arterial - Other,2,Urban,0,No,1,Not an Intersection,1,On Roadway,5,Dusk,1,Clear,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,2,County Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40306,2020,6,2,3,0,32,32.14862500,-110.953466670,DREXEL RD,COPPER PLATE DR,6,4,Minor Arterial,2,Urban,0,No,3,T-Intersection,11,Continuous Left - Turn Lane,2,Dark - Not Lighted,10,Cloudy,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40313,2020,6,5,6,20,4,32.27948333,-110.999258330,ROGER RD,,6,5,Major Collector,2,Urban,0,No,1,Not an Intersection,1,On Roadway,2,Dark - Not Lighted,1,Clear,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40340,2020,4,29,4,4,36,32.22879444,-110.892541670,SWAN RD,5TH ST,6,3,Principal Arterial - Other,2,Urban,0,No,2,Four-Way Intersection,1,On Roadway,4,Dawn,1,Clear,15,Non-Motorist on Personal Conveyance,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40348,2020,6,24,4,10,32,32.27205833,-110.964005560,PRINCE RD,,6,3,Principal Arterial - Other,2,Urban,0,No,1,Not an Intersection,1,On Roadway,1,Daylight,1,Clear,15,Non-Motorist on Personal Conveyance,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,2,1,19,PIMA (19),530,TUCSON
4,40379,2020,7,23,5,3,46,32.19236667,-110.874730560,GOLFLINKS RD,CRAYCROFT RD,6,2,Principal Arterial - Other Freeways and Expressways,2,Urban,0,No,2,Four-Way Intersection,1,On Roadway,3,Dark - Lighted,10,Cloudy,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,1,This section IS ON the NHS,4,City or Municipal Highway Agency,1,1,3,3,19,PIMA (19),530,TUCSON
4,40404,2020,4,13,2,22,15,32.28842778,-110.995102780,CR-FLOWING WELLS RD,SOL PL,4,4,Minor Arterial,2,Urban,0,No,3,T-Intersection,1,On Roadway,3,Dark - Lighted,1,Clear,15,Non-Motorist on Personal Conveyance,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,2,County Highway Agency,1,1,1,1,19,PIMA (19),530,TUCSON
4,40434,2020,7,21,3,21,55,32.22160278,-110.892288890,SWAN RD,BROADWAY BLVD,6,3,Principal Arterial - Other,2,Urban,0,No,2,Four-Way Intersection,1,On Roadway,3,Dark - Lighted,10,Cloudy,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle in Transport,0,No Special Jurisdiction,0,This section IS NOT on the NHS,4,City or Municipal Highway Agency,1,1,2,1,19,PIMA (19),530,TUCSON
